patient,Q08477_N,Q08477_C,Q08477.2_N,Q08477.2_C
49,0,0,1.78590145592263,1.08427025177144
50,0,0,1.6264685194142,1.20612121449381
51,0,0,1.44290280336773,0.722678877440587
52,0,0,0.950534747540313,0.816309263274607
57,0,0,1.20012160986298,1.21215679285437
58,0,0,1.21510268694896,1.0272102068416
59,0,0,1.22851908540996,1.29970803149276
60,0,0,1.13165840208833,1.45122763059956
73,0.538498111795325,1.09775286632872,0,0
74,0.650178613955704,1.11767257510292,0,0
75,1.38764331643589,1.4030721600381,0,0
76,1.01333650869255,0.83686847208519,0,0
