patient,Q13609_N,Q13609_C,Q13609.2_N,Q13609.2_C
5,0,0,0.596657345890787,1.2068385356988
6,0,0,0.413612945359553,1.13125756223179
7,0,0,0.395009644218616,0.686543488422719
8,0,0,0.698919813764485,0.937574989495142
37,1.427532236259,4.54722198396458,0,0
38,0.931688130276556,3.37611759852634,0,0
39,0.612421528143673,0.395811839090319,0,0
40,1.11933848786724,1.61905870532159,0,0
41,0.790978603487334,0.490358511536383,0,0
42,4.62283306914137,0.549092131128292,0,0
43,0.711271583269057,0.52569545245658,0,0
44,0.877815770134768,0.860107822714031,0,0
57,0,0,0.546285864251405,2.3080556860974
58,0,0,0.617069583208725,1.43099965211447
59,0,0,0.639523457860077,1.37037602153228
60,0,0,0.796505276263831,1.47089662917234
73,1.1065137962756,2.46057056136211,0,0
74,1.24728310300561,1.15463574610071,0,0
75,0.882421117734802,1.12818660443747,0,0
76,0.817090854282848,0.964408779306366,0,0
77,23.9272569026289,4.6360072896492,0,0
78,1.96559089492392,2.4690869779278,0,0
79,1.74128840536193,3.95851574994466,0,0
80,0.940485791089083,2.17263442628709,0,0
97,1.78705142201321,0.83679214253723,0.550666073560743,0.996872146653244
98,1.35225793584145,0.743199599708879,0.680687378549856,1.32539976119683
99,0.760323941887806,0.723984576195275,0.843270198768525,1.19702666635451
100,1.00552499720076,0.778513744261561,0.779303724861283,1.60796010582258
