patient,Q92900_N,Q92900_C,Q92900.2_N,Q92900.2_C
1,0.498929949253112,0.707507533300409,0,0
2,1.01327721829751,0.78087937414557,0,0
3,0.584813152677274,0.695676136078962,0,0
4,0.679657583760996,0.780618124297667,0,0
17,1.35614798150634,1.50635981416096,0,0
18,0.946825088592622,0.89076557884542,0,0
19,0.761948119129077,1.03203193363168,0,0
20,0.989094929069499,1.40960168370299,0,0
33,0,0,0.212660046658777,3.88913707387291
34,0,0,0.30067218943568,0.804874353086246
35,0,0,0.739489365926553,1.44452543112344
36,0,0,0.112545620318774,1.91844902672299
37,0.88498906841572,0.82410636520379,0,0
38,0.797429744574201,1.17831458077819,0,0
39,0.925178193711228,1.17427967080823,0,0
40,0.938818677900425,1.12503954922768,0,0
53,0,0,0.987887343662498,2.1964439051708
54,0,0,0.0995874556654844,0.676078028747433
55,0,0,0.709702258726899,2.05687651670711
56,0,0,1.10477879410118,0.31452772073922
61,0.55059822738605,0.341792415693479,0,0
62,1.17419570326013,0.436671398408703,0,0
63,1.15084873137622,0.556593622884136,0,0
64,1.59827271534397,0.506039531915401,0,0
69,0.894741482190279,1.42320155680511,0.647742577767212,0.856674198659949
70,0.915990581759147,1.40871294793089,0.518367061026127,1.74406152389665
71,0.869045596757373,1.0760254163486,1.12887562446734,0.714765289433381
72,1.32371224908882,1.29239552311017,0.238001789423298,0.889744566722882
77,0.980583968755812,0.895522596243258,0,0
78,1.1769016180026,1.28830202715269,0,0
79,0.995815510507718,1.16761205132974,0,0
80,0.808302957039241,0.920191556630091,0,0
89,0,0,1.28861391621276,1.93143294388726
90,0,0,0.606518990709964,1.15952426498826
91,0,0,0.970839727814447,2.07986640988061
92,0,0,0.817310333817085,0.237916408370382
