patient,Q15796_N,Q15796_C,Q15796.2_N,Q15796.2_C
1,0.481596500897387,1.7476293438476,0,0
2,0.411540961829256,0.955879651220305,0,0
3,0.886992835036249,1.00310199120985,0,0
4,0.737051483161628,1.26751317816311,0,0
9,1.46366313753061,1.4351983677679,0,0
10,1.01794462389958,1.36514787298954,0,0
11,1.12285781548026,1.26443537292948,0,0
12,1.21893402047657,1.34019035234241,0,0
13,0.881722743970857,1.00713198788792,0,0
14,1.5068425070577,1.03893389077606,0,0
15,0.982057312080829,0.951761734220733,0,0
16,1.45923956203856,1.19715950137567,0,0
17,0.723612063056888,1.72183924711341,0,0
18,1.01084778826383,0.83939210207202,0,0
19,0.669610375916065,0.805609743238256,0,0
20,0.863104339115305,0.948898086149628,0,0
25,2.48223150081188,0.488586561509317,0,0
26,2.04827186267687,0.952331245650661,0,0
27,2.0012294131292,1.7046238305111,0,0
28,2.08652284852702,2.03953452408567,0,0
29,1.74976185446618,1.27947324997908,0,0
30,0.816017462677247,1.1170374031309,0,0
31,2.17123627092658,1.31832584686146,0,0
32,1.82863884382834,1.14711216156431,0,0
81,0.892743720337545,0.972025075253376,0,0
82,0.724424701254946,0.845690141511853,0,0
83,0.686271338227926,0.893303928956079,0,0
84,0.72234167202547,0.838900570860473,0,0
89,1.0711725150068,0.484658181861925,0.425010288427535,2.05401269354135
90,1.08305164262772,1.06728698769383,0.651618333460862,1.89383583598902
91,1.18747970022495,0.918139277508451,0.791598852659378,1.67078065899705
92,1.63697987465265,0.811666205535974,0.694565021828011,1.88551410083279
